source_concept_id,source_uuid,target_concept_id,target_uuid,equivalence,policy_bucket,source_record_examples
1184,be4be854-1691-11df-97a5-7038c432aabf,48884,1184AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1185,be4be9af-1691-11df-97a5-7038c432aabf,48798,1185AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1186,be4beb12-1691-11df-97a5-7038c432aabf,48677,1186AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1187,be4bec6c-1691-11df-97a5-7038c432aabf,48558,1187AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1188,be4bedcf-1691-11df-97a5-7038c432aabf,48455,1188AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1189,be4bef2e-1691-11df-97a5-7038c432aabf,3582,1189AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1190,be4bf089-1691-11df-97a5-7038c432aabf,48268,1190AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1191,be4cb226-1691-11df-97a5-7038c432aabf,48193,1191AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1192,be4cb396-1691-11df-97a5-7038c432aabf,48127,1192AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1193,be4cb4f0-1691-11df-97a5-7038c432aabf,3278,1193AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1194,be4cb63e-1691-11df-97a5-7038c432aabf,158,1194AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1195,be4cb790-1691-11df-97a5-7038c432aabf,47854,1195AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1196,be4cb8dd-1691-11df-97a5-7038c432aabf,47739,1196AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1197,be4cba2f-1691-11df-97a5-7038c432aabf,47628,1197AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1198,be4cbb79-1691-11df-97a5-7038c432aabf,47514,1198AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1199,be4cbcc6-1691-11df-97a5-7038c432aabf,47429,1199AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1200,be4cbe10-1691-11df-97a5-7038c432aabf,47296,1200AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1201,be4cbf5d-1691-11df-97a5-7038c432aabf,47184,1201AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1202,be4cc0a7-1691-11df-97a5-7038c432aabf,47084,1202AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1203,be4cc1f4-1691-11df-97a5-7038c432aabf,47020,1203AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1204,be4cc33e-1691-11df-97a5-7038c432aabf,46938,1204AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1205,be4cc487-1691-11df-97a5-7038c432aabf,46880,1205AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1206,be4cc5d5-1691-11df-97a5-7038c432aabf,46777,1206AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1207,be4cc71e-1691-11df-97a5-7038c432aabf,46658,1207AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1208,be4cc870-1691-11df-97a5-7038c432aabf,46550,1208AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1209,be4cc9b9-1691-11df-97a5-7038c432aabf,46439,1209AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1210,be4ccb61-1691-11df-97a5-7038c432aabf,46348,1210AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1211,be4cccbb-1691-11df-97a5-7038c432aabf,2524,1211AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1212,be4cce1a-1691-11df-97a5-7038c432aabf,1153,1212AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1213,be4ccf74-1691-11df-97a5-7038c432aabf,2503,1213AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1214,be4cd0d3-1691-11df-97a5-7038c432aabf,45960,1214AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1215,be4cd229-1691-11df-97a5-7038c432aabf,2490,1215AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1216,be4cd3b3-1691-11df-97a5-7038c432aabf,45782,1216AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1217,be4cd500-1691-11df-97a5-7038c432aabf,45671,1217AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1218,be4cd645-1691-11df-97a5-7038c432aabf,45577,1218AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1219,be4cd78f-1691-11df-97a5-7038c432aabf,1149,1219AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1220,be4cd8d8-1691-11df-97a5-7038c432aabf,45406,1220AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1221,be4cda26-1691-11df-97a5-7038c432aabf,45307,1221AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1222,be4cdb6b-1691-11df-97a5-7038c432aabf,45201,1222AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1223,be4cdcb4-1691-11df-97a5-7038c432aabf,45139,1223AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1224,be4cddf9-1691-11df-97a5-7038c432aabf,45111,1224AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1225,be4cdf47-1691-11df-97a5-7038c432aabf,45092,1225AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1226,be4ce08c-1691-11df-97a5-7038c432aabf,2439,1226AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1227,be4ce1d5-1691-11df-97a5-7038c432aabf,44984,1227AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1228,be4ce31f-1691-11df-97a5-7038c432aabf,637,1228AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1229,be4ce464-1691-11df-97a5-7038c432aabf,636,1229AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1230,be4ce5ad-1691-11df-97a5-7038c432aabf,635,1230AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1231,be4ce6f6-1691-11df-97a5-7038c432aabf,634,1231AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1232,be4ce840-1691-11df-97a5-7038c432aabf,44230,1232AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1233,be4cf7ec-1691-11df-97a5-7038c432aabf,44090,1233AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1234,be4cf94f-1691-11df-97a5-7038c432aabf,43944,1234AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1235,be4cfac7-1691-11df-97a5-7038c432aabf,43809,1235AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1236,be4cfc19-1691-11df-97a5-7038c432aabf,43665,1236AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1237,be4cfd62-1691-11df-97a5-7038c432aabf,43617,1237AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1238,be4cfeb0-1691-11df-97a5-7038c432aabf,3550,1238AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1239,be4cfff5-1691-11df-97a5-7038c432aabf,43370,1239AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1240,be4d013f-1691-11df-97a5-7038c432aabf,43215,1240AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1241,be4d0288-1691-11df-97a5-7038c432aabf,43062,1241AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1242,be4d03d1-1691-11df-97a5-7038c432aabf,42896,1242AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1243,be4d0516-1691-11df-97a5-7038c432aabf,42742,1243AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1244,be4d065b-1691-11df-97a5-7038c432aabf,42600,1244AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1245,be4d07a9-1691-11df-97a5-7038c432aabf,42433,1245AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1246,be4d08ee-1691-11df-97a5-7038c432aabf,42253,1246AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1247,be4d0a3c-1691-11df-97a5-7038c432aabf,42090,1247AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1248,be4d0b85-1691-11df-97a5-7038c432aabf,41926,1248AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1249,be4d0cca-1691-11df-97a5-7038c432aabf,2274,1249AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1250,be4d0e14-1691-11df-97a5-7038c432aabf,41600,1250AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1251,be4d0f6e-1691-11df-97a5-7038c432aabf,41439,1251AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1252,be4d116b-1691-11df-97a5-7038c432aabf,41290,1252AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1253,be4d1364-1691-11df-97a5-7038c432aabf,41141,1253AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1254,be4d1558-1691-11df-97a5-7038c432aabf,40991,1254AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1255,be4d1838-1691-11df-97a5-7038c432aabf,3487,1255AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1256,be4d1ab9-1691-11df-97a5-7038c432aabf,3486,1256AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1257,be4d1cea-1691-11df-97a5-7038c432aabf,3481,1257AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1258,be4d1f0d-1691-11df-97a5-7038c432aabf,3480,1258AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1259,be4d215b-1691-11df-97a5-7038c432aabf,3479,1259AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1260,be4d235d-1691-11df-97a5-7038c432aabf,3477,1260AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1261,be4d256b-1691-11df-97a5-7038c432aabf,39928,1261AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1262,be4d2768-1691-11df-97a5-7038c432aabf,39773,1262AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1263,be4d2965-1691-11df-97a5-7038c432aabf,39623,1263AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1264,be4d2ab7-1691-11df-97a5-7038c432aabf,39483,1264AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1265,be4d2c00-1691-11df-97a5-7038c432aabf,39337,1265AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1266,be4d2d49-1691-11df-97a5-7038c432aabf,39188,1266AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1267,be4d2e8f-1691-11df-97a5-7038c432aabf,3247,1267AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1268,be4d2fdc-1691-11df-97a5-7038c432aabf,38864,1268AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1269,be4d3126-1691-11df-97a5-7038c432aabf,38711,1269AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1270,be4d326f-1691-11df-97a5-7038c432aabf,38541,1270AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1271,be4d33b4-1691-11df-97a5-7038c432aabf,38390,1271AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1272,be4d34fd-1691-11df-97a5-7038c432aabf,3439,1272AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1273,be4d3647-1691-11df-97a5-7038c432aabf,38074,1273AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1274,be4d3790-1691-11df-97a5-7038c432aabf,37909,1274AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1275,be4d38d5-1691-11df-97a5-7038c432aabf,3437,1275AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1276,be4d3a1e-1691-11df-97a5-7038c432aabf,37599,1276AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1277,be4d3b6c-1691-11df-97a5-7038c432aabf,37447,1277AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1278,be4d3cb5-1691-11df-97a5-7038c432aabf,37297,1278AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1279,be4d3e03-1691-11df-97a5-7038c432aabf,37155,1279AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1280,be4d3f4c-1691-11df-97a5-7038c432aabf,37008,1280AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1281,be4d4112-1691-11df-97a5-7038c432aabf,36842,1281AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1282,be4d4271-1691-11df-97a5-7038c432aabf,36682,1282AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1283,be4d467c-1691-11df-97a5-7038c432aabf,753,1283AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1284,be4d480e-1691-11df-97a5-7038c432aabf,3422,1284AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1285,be4d495b-1691-11df-97a5-7038c432aabf,36253,1285AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1286,be4d4aa5-1691-11df-97a5-7038c432aabf,36246,1286AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1287,be4d4bf2-1691-11df-97a5-7038c432aabf,36162,1287AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1288,be4d4d37-1691-11df-97a5-7038c432aabf,3418,1288AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1289,be4d4e85-1691-11df-97a5-7038c432aabf,35976,1289AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1290,be4d4fca-1691-11df-97a5-7038c432aabf,35884,1290AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1291,be4d5118-1691-11df-97a5-7038c432aabf,35794,1291AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1292,be4d5259-1691-11df-97a5-7038c432aabf,1987,1292AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1293,be4d5399-1691-11df-97a5-7038c432aabf,821,1293AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1294,be4d54c9-1691-11df-97a5-7038c432aabf,775,1294AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1295,be4d55fd-1691-11df-97a5-7038c432aabf,1958,1295AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1296,be4d5731-1691-11df-97a5-7038c432aabf,35003,1296AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1297,be4d5861-1691-11df-97a5-7038c432aabf,187,1297AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1298,be4d5999-1691-11df-97a5-7038c432aabf,611,1298AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1299,be4d5acd-1691-11df-97a5-7038c432aabf,603,1299AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1300,be4d5c05-1691-11df-97a5-7038c432aabf,195,1300AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1301,be4d5d39-1691-11df-97a5-7038c432aabf,569,1301AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1302,be4d5e76-1691-11df-97a5-7038c432aabf,568,1302AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1303,be4d5fa5-1691-11df-97a5-7038c432aabf,567,1303AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1304,be4d60e2-1691-11df-97a5-7038c432aabf,558,1304AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1305,be4d621a-1691-11df-97a5-7038c432aabf,557,1305AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1306,be4d6352-1691-11df-97a5-7038c432aabf,554,1306AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1307,be4d6486-1691-11df-97a5-7038c432aabf,33273,1307AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1308,be4d65be-1691-11df-97a5-7038c432aabf,33136,1308AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1309,be4d6759-1691-11df-97a5-7038c432aabf,32989,1309AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1310,be4d68a7-1691-11df-97a5-7038c432aabf,32834,1310AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1311,be4d69ec-1691-11df-97a5-7038c432aabf,32693,1311AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1312,be4d6b31-1691-11df-97a5-7038c432aabf,32665,1312AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1313,be4d6c7a-1691-11df-97a5-7038c432aabf,32658,1313AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1314,be4d6dbf-1691-11df-97a5-7038c432aabf,32652,1314AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1315,be4d6f3c-1691-11df-97a5-7038c432aabf,32647,1315AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1316,be4d706c-1691-11df-97a5-7038c432aabf,32633,1316AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1317,be4d71a8-1691-11df-97a5-7038c432aabf,32498,1317AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1318,be4d72d8-1691-11df-97a5-7038c432aabf,546,1318AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1319,be4d7410-1691-11df-97a5-7038c432aabf,32205,1319AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1320,be4d7544-1691-11df-97a5-7038c432aabf,32042,1320AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1321,be4d767c-1691-11df-97a5-7038c432aabf,31884,1321AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1322,be4d77b0-1691-11df-97a5-7038c432aabf,31772,1322AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1323,be4d78e8-1691-11df-97a5-7038c432aabf,31639,1323AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1324,be4d7a25-1691-11df-97a5-7038c432aabf,31513,1324AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1325,be4d7b62-1691-11df-97a5-7038c432aabf,533,1325AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1326,be4d7c9a-1691-11df-97a5-7038c432aabf,523,1326AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1327,be4d7dd2-1691-11df-97a5-7038c432aabf,487,1327AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1328,be4d7f0f-1691-11df-97a5-7038c432aabf,31013,1328AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1329,be4d8047-1691-11df-97a5-7038c432aabf,30860,1329AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1330,be4d817f-1691-11df-97a5-7038c432aabf,30698,1330AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1331,be4d82b7-1691-11df-97a5-7038c432aabf,30556,1331AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1332,be4d83f4-1691-11df-97a5-7038c432aabf,30476,1332AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1333,be4d852c-1691-11df-97a5-7038c432aabf,30389,1333AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1334,be4d8669-1691-11df-97a5-7038c432aabf,30244,1334AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1335,be4d879d-1691-11df-97a5-7038c432aabf,30088,1335AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1336,be4d9561-1691-11df-97a5-7038c432aabf,471,1336AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1337,be4d96d5-1691-11df-97a5-7038c432aabf,29783,1337AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1338,be4d9805-1691-11df-97a5-7038c432aabf,457,1338AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1339,be4d993d-1691-11df-97a5-7038c432aabf,456,1339AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1340,be4d9a75-1691-11df-97a5-7038c432aabf,452,1340AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1341,be4d9ba9-1691-11df-97a5-7038c432aabf,451,1341AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1342,be4d9ce6-1691-11df-97a5-7038c432aabf,3658,1342AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1343,be4d9e1a-1691-11df-97a5-7038c432aabf,4170,1343AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1344,be4d9f52-1691-11df-97a5-7038c432aabf,28835,1344AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1345,be4da086-1691-11df-97a5-7038c432aabf,28714,1345AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1346,be4da1be-1691-11df-97a5-7038c432aabf,28612,1346AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1347,be4da415-1691-11df-97a5-7038c432aabf,28458,1347AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1348,be4da567-1691-11df-97a5-7038c432aabf,28299,1348AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1349,be4da6bd-1691-11df-97a5-7038c432aabf,28142,1349AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1350,be4da80b-1691-11df-97a5-7038c432aabf,28100,1350AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1351,be4da958-1691-11df-97a5-7038c432aabf,28007,1351AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
1352,be4daaa2-1691-11df-97a5-7038c432aabf,27896,1352AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
5001,be4dac00-1691-11df-97a5-7038c432aabf,12728,5001AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
5002,be4dad9b-1691-11df-97a5-7038c432aabf,12726,5002AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
5003,be4daef1-1691-11df-97a5-7038c432aabf,12724,5003AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
5004,be4db03f-1691-11df-97a5-7038c432aabf,12722,5004AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
5005,be4db191-1691-11df-97a5-7038c432aabf,12720,5005AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
5006,be4db2da-1691-11df-97a5-7038c432aabf,12719,5006AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
5007,be4db42c-1691-11df-97a5-7038c432aabf,12718,5007AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
5008,be4db5dc-1691-11df-97a5-7038c432aabf,3382,5008AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
5009,be4db819-1691-11df-97a5-7038c432aabf,3381,5009AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
5010,be4db9a3-1691-11df-97a5-7038c432aabf,12711,5010AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
5011,be4dbb13-1691-11df-97a5-7038c432aabf,12709,5011AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
5012,be4dbc7e-1691-11df-97a5-7038c432aabf,12706,5012AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
5013,be4dbde5-1691-11df-97a5-7038c432aabf,12704,5013AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
5014,be4dbf51-1691-11df-97a5-7038c432aabf,12702,5014AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
5015,be4dc0b8-1691-11df-97a5-7038c432aabf,12700,5015AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
5016,be4dc224-1691-11df-97a5-7038c432aabf,1520,5016AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
5017,be4dc387-1691-11df-97a5-7038c432aabf,12696,5017AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
5018,be4dc4ee-1691-11df-97a5-7038c432aabf,12693,5018AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
5019,be4dc64d-1691-11df-97a5-7038c432aabf,12691,5019AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
5020,be4dc7b8-1691-11df-97a5-7038c432aabf,12686,5020AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
5021,be4dc91b-1691-11df-97a5-7038c432aabf,12684,5021AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
5022,be4dca83-1691-11df-97a5-7038c432aabf,12682,5022AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
5023,be4e8c76-1691-11df-97a5-7038c432aabf,12680,5023AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,equal,remap,
